instType,instId,tradeId,ordId,clOrdId,billId,tag,fillPx,fillSz,side,posSide,execType,feeCcy,fee,ts,subType
SWAP,XTZ-USDT-SWAP,46353781,681640785196331012,null,681641142727192583,null,1.1015,1.0,sell,net,M,USDT,-0.00008812,1708787912000,2
SWAP,XTZ-USDT-SWAP,46353793,681640785196331012,null,681641376526086179,null,1.1015,460.0,sell,net,M,USDT,-0.0405352,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353794,681640785196331012,null,681641376534474755,null,1.1015,454.0,sell,net,M,USDT,-0.04000648,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353796,681640785196331012,null,681641376551252005,null,1.1015,230.0,sell,net,M,USDT,-0.0202676,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353802,681640785196331012,null,681641382020624384,null,1.1015,31.0,sell,net,M,USDT,-0.00273172,1708787969000,2
SWAP,XTZ-USDT-SWAP,46353804,681640785196331012,null,681641383190835207,null,1.1015,2106.0,sell,net,M,USDT,-0.18558072,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353832,681640785196331012,null,681641400618168326,null,1.1015,30.0,sell,net,M,USDT,-0.0026436,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353825,681640785196331012,null,681641400458784844,null,1.1015,93.0,sell,net,M,USDT,-0.00819516,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353740,681640785196331012,null,681640785204719636,null,1.1015,386.0,sell,net,T,USDT,-0.1275537,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353741,681640785196331012,null,681640785208913920,null,1.1015,187.0,sell,net,T,USDT,-0.06179415,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353780,681640785196331012,null,681641141993189391,null,1.1015,1.0,sell,net,M,USDT,-0.00008812,1708787912000,2
SWAP,XTZ-USDT-SWAP,46353821,681640785196331012,null,681641400366510124,null,1.1015,267.0,sell,net,M,USDT,-0.02352804,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353827,681640785196331012,null,681641400475562049,null,1.1015,31.0,sell,net,M,USDT,-0.00273172,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353779,681640785196331012,null,681641133206122505,null,1.1015,1.0,sell,net,M,USDT,-0.00008812,1708787910000,2
SWAP,XTZ-USDT-SWAP,46353800,681640785196331012,null,681641376584806402,null,1.1015,230.0,sell,net,M,USDT,-0.0202676,1708787968000,2
SWAP,XTZ-USDT-SWAP,46353830,681640785196331012,null,681641400534282259,null,1.1015,622.0,sell,net,M,USDT,-0.05481064,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353818,681640785196331012,null,681641393211027463,null,1.1015,380.0,sell,net,M,USDT,-0.0334856,1708787972000,2
SWAP,XTZ-USDT-SWAP,46353834,681640785196331012,null,681641401087930373,null,1.1015,46287.0,sell,net,M,USDT,-4.07881044,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353739,681640785196331012,null,681640785204719635,null,1.1016,230.0,sellllllllllll!,net,T,USDT,-0.0760104,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353831,681640785196331012,null,681641400542670957,null,1.1015,71.0,sell,net,M,USDT,-0.00625652,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353743,681640785196331012,null,681640785208913925,null,1.1015,11.0,sell,net,T,USDT,-0.00363495,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353790,681640785196331012,null,681641336852164631,null,1.1015,42.0,sell,net,M,USDT,-0.00370104,1708787958000,2
SWAP,XTZ-USDT-SWAP,46353810,681640785196331012,null,681641383211806754,null,1.1015,414.0,sell,net,M,USDT,-0.03648168,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353816,681640785196331012,null,681641383266332708,null,1.1015,55.0,sell,net,M,USDT,-0.0048466,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353822,681640785196331012,null,681641400387481666,null,1.1015,158.0,sell,net,M,USDT,-0.01392296,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353824,681640785196331012,null,681641400421036071,null,1.1015,344.0,sell,net,M,USDT,-0.03031328,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353833,681640785196331012,null,681641400681082885,null,1.1015,31.0,sell,net,M,USDT,-0.00273172,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353737,681640785196331012,null,681640785204719633,null,1.1016,2.0,sell,net,T,USDT,-0.00066096,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353805,681640785196331012,null,681641383190835214,null,1.1015,274.0,sell,net,M,USDT,-0.02414488,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353813,681640785196331012,null,681641383236972574,null,1.1015,230.0,sell,net,M,USDT,-0.0202676,1708787970000,2
SWAP,XTZ-USDT-SWAP,46353828,681640785196331012,null,681641400504922128,null,1.1015,148.0,sell,net,M,USDT,-0.01304176,1708787974000,2
SWAP,XTZ-USDT-SWAP,46353819,681640785196331012,null,681641393227804672,null,1.1015,175.0,sell,net,M,USDT,-0.015421,1708787972000,2
SWAP,XTZ-USDT-SWAP,46353736,681640785196331012,null,681640785204719632,null,1.1016,4.0,sell,net,T,USDT,-0.00132192,1708787827000,2
SWAP,XTZ-USDT-SWAP,46353807,681640785196331012,null,681641383203418129,null,1.1015,224.0,sell,net,M,USDT,-0.01973888,1708787970000,2
SWAP,DOGE-USDT-SWAP,282902015,684352877942771718,null,684352877955354639,null,0.1394,2.0,sell,net,T,USDT,-0.08364,1709434440000,2
SWAP,DOGE-USDT-SWAP,282902023,684352877942771718,null,684352892555726858,null,0.1394,74.0,sell,net,M,USDT,-0.825248,1709434444000,2
SWAP,DOGE-USDT-SWAP,282902018,684352877942771718,null,684352885454770189,null,0.1394,1.0,sell,net,M,USDT,-0.011152,1709434442000,2
SWAP,DOGE-USDT-SWAP,282902017,684352877942771718,null,684352885211500550,null,0.1394,10.0,sell,net,M,USDT,-0.11152,1709434442000,2
SWAP,DOGE-USDT-SWAP,282902011,684352877942771718,null,684352877955354635,null,0.1394,11.0,sell,net,T,USDT,-0.46002,1709434440000,2
SWAP,DOGE-USDT-SWAP,282902012,684352877942771718,null,684352877955354636,null,0.1394,5.0,sell,net,T,USDT,-0.2091,1709434440000,2
SWAP,DOGE-USDT-SWAP,282902013,684352877942771718,null,684352877955354637,null,0.1394,16.0,sell,net,T,USDT,-0.66912,1709434440000,2
SWAP,DOGE-USDT-SWAP,282902014,684352877942771718,null,684352877955354638,null,0.1394,1.0,sell,net,T,USDT,-0.04182,1709434440000,2
SWAP,GALA-USDT-SWAP,168109667,683046814924640268,null,683046830602948687,null,0.0377,9474.0,sell,net,M,USDT,-0.28573584,1709123054000,2
SWAP,GALA-USDT-SWAP,168109668,683046814924640268,null,683046830623920224,null,0.0377,15476.0,sell,net,M,USDT,-0.46675616,1709123054000,2
SWAP,GALA-USDT-SWAP,168109672,683046814924640268,null,683046830632308739,null,0.0377,804.0,sell,net,M,USDT,-0.02424864,1709123054000,2
SWAP,GALA-USDT-SWAP,168109671,683046814924640268,null,683046830628114496,null,0.0377,1768.0,sell,net,M,USDT,-0.05332288,1709123054000,2
SWAP,GALA-USDT-SWAP,168109676,683046814924640268,null,683046830649086124,null,0.0377,2415.0,sell,net,M,USDT,-0.0728364,1709123054000,2
SWAP,GALA-USDT-SWAP,168109680,683046814924640268,null,683046830665863312,null,0.0377,3950.0,sell,net,M,USDT,-0.119132,1709123054000,2
SWAP,GALA-USDT-SWAP,168109678,683046814924640268,null,683046830653280494,null,0.0377,39.0,sell,net,M,USDT,-0.00117624,1709123054000,2
SWAP,GALA-USDT-SWAP,168109675,683046814924640268,null,683046830636503191,null,0.0377,1512.0,sell,net,M,USDT,-0.04560192,1709123054000,2
SWAP,GALA-USDT-SWAP,168109681,683046814924640268,null,683046830674251840,null,0.0377,1962.0,sell,net,M,USDT,-0.05917392,1709123054000,2
SWAP,GALA-USDT-SWAP,168109670,683046814924640268,null,683046830628114487,null,0.0377,5444.0,sell,net,M,USDT,-0.16419104,1709123054000,2
SWAP,GALA-USDT-SWAP,168109679,683046814924640268,null,683046830661668879,null,0.0377,1334.0,sell,net,M,USDT,-0.04023344,1709123054000,2
SWAP,GALA-USDT-SWAP,168109669,683046814924640268,null,683046830628114473,null,0.0377,1962.0,sell,net,M,USDT,-0.05917392,1709123054000,2
SWAP,GALA-USDT-SWAP,168109677,683046814924640268,null,683046830653280290,null,0.0377,665.0,sell,net,M,USDT,-0.0200564,1709123054000,2
SWAP,GALA-USDT-SWAP,168109674,683046814924640268,null,683046830636503159,null,0.0377,1936.0,sell,net,M,USDT,-0.05838976,1709123054000,2
SWAP,GALA-USDT-SWAP,168109673,683046814924640268,null,683046830632308823,null,0.0377,10518.0,sell,net,M,USDT,-0.31722288,1709123054000,2
SWAP,GALA-USDT-SWAP,168109682,683046814924640268,null,683046830678446083,null,0.0377,30741.0,sell,net,M,USDT,-0.92714856,1709123054000,2
SWAP,UNI-USDT-SWAP,117258485,683795040921423916,null,683795041034670104,null,11.49,445.0,sell,net,M,USDT,-0.409044,1709301442000,2
SWAP,UNI-USDT-SWAP,117258475,683795040921423916,null,683795040934006810,null,11.491,30.0,sell,net,T,USDT,-0.103419,1709301442000,2
SWAP,UNI-USDT-SWAP,117258478,683795040921423916,null,683795040938201093,null,11.49,11.0,sell,net,T,USDT,-0.037917,1709301442000,2
SWAP,UNI-USDT-SWAP,117258477,683795040921423916,null,683795040938201090,null,11.49,154.0,sell,net,T,USDT,-0.530838,1709301442000,2
SWAP,UNI-USDT-SWAP,117258481,683795040921423916,null,683795040938201097,null,11.49,39.0,sell,net,T,USDT,-0.134433,1709301442000,2
SWAP,UNI-USDT-SWAP,117258479,683795040921423916,null,683795040938201094,null,11.49,10.0,sell,net,T,USDT,-0.03447,1709301442000,2
SWAP,UNI-USDT-SWAP,117258476,683795040921423916,null,683795040938201089,null,11.491,1.0,sell,net,T,USDT,-0.0034473,1709301442000,2
SWAP,UNI-USDT-SWAP,117258486,683795040921423916,null,683795041038864394,null,11.49,71.0,sell,net,M,USDT,-0.0652632,1709301442000,2
SWAP,UNI-USDT-SWAP,117258484,683795040921423916,null,683795041034670082,null,11.49,1173.0,sell,net,M,USDT,-1.0782216,1709301442000,2
SWAP,UNI-USDT-SWAP,117258480,683795040921423916,null,683795040938201095,null,11.49,30.0,sell,net,T,USDT,-0.10341,1709301442000,2
SWAP,UNI-USDT-SWAP,117258483,683795040921423916,null,683795041030475807,null,11.49,1036.0,sell,net,M,USDT,-0.9522912,1709301442000,2
SWAP,SHIB-USDT-SWAP,180838135,684354139354533892,null,684354196527091717,null,0.0000224,4.0,sell,net,M,USDT,-0.007168,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838128,684354139354533892,null,684354196317376512,null,0.0000224,77.0,sell,net,M,USDT,-0.137984,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838131,684354139354533892,null,684354196346736640,null,0.0000224,3.0,sell,net,M,USDT,-0.005376,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838127,684354139354533892,null,684354196296404996,null,0.0000224,3.0,sell,net,M,USDT,-0.005376,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838132,684354139354533892,null,684354196359319559,null,0.0000224,7.0,sell,net,M,USDT,-0.012544,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838130,684354139354533892,null,684354196334153734,null,0.0000224,9.0,sell,net,M,USDT,-0.016128,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838126,684354139354533892,null,684354193108733965,null,0.0000224,2.0,sell,net,M,USDT,-0.003584,1709434754000,2
SWAP,SHIB-USDT-SWAP,180838137,684354139354533892,null,684354196569034764,null,0.0000224,136.0,sell,net,M,USDT,-0.243712,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838091,684354139354533892,null,684354158816104454,null,0.0000224,3.0,sell,net,M,USDT,-0.005376,1709434746000,2
SWAP,SHIB-USDT-SWAP,180838136,684354139354533892,null,684354196535480328,null,0.0000224,6.0,sell,net,M,USDT,-0.010752,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838133,684354139354533892,null,684354196388679683,null,0.0000224,13.0,sell,net,M,USDT,-0.023296,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838138,684354139354533892,null,684354196585811972,null,0.0000224,43.0,sell,net,M,USDT,-0.077056,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838096,684354139354533892,null,684354165912866816,null,0.0000224,97.0,sell,net,M,USDT,-0.173824,1709434747000,2
SWAP,SHIB-USDT-SWAP,180838134,684354139354533892,null,684354196401262592,null,0.0000224,3.0,sell,net,M,USDT,-0.005376,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838125,684354139354533892,null,684354193079373837,null,0.0000224,1.0,sell,net,M,USDT,-0.001792,1709434754000,2
SWAP,SHIB-USDT-SWAP,180838139,684354139354533892,null,684354196585811976,null,0.0000224,90.0,sell,net,M,USDT,-0.16128,1709434755000,2
SWAP,SHIB-USDT-SWAP,180838129,684354139354533892,null,684354196329959441,null,0.0000224,3.0,sell,net,M,USDT,-0.005376,1709434755000,2
SWAP,FTM-USDT-SWAP,108213872,680656502684102673,null,680656502696685574,null,0.402,95.0,sell,net,T,USDT,-0.11457,1708553156000,2
SWAP,FTM-USDT-SWAP,108213877,680656502684102673,null,680656502696685583,null,0.402,200.0,sell,net,T,USDT,-0.2412,1708553156000,2
SWAP,FTM-USDT-SWAP,108213881,680656502684102673,null,680656502696685604,null,0.402,207.0,sell,net,T,USDT,-0.249642,1708553156000,2
SWAP,FTM-USDT-SWAP,108213875,680656502684102673,null,680656502696685577,null,0.402,50.0,sell,net,T,USDT,-0.0603,1708553156000,2
SWAP,FTM-USDT-SWAP,108213882,680656502684102673,null,680656502696685610,null,0.402,248.0,sell,net,T,USDT,-0.299088,1708553156000,2
SWAP,FTM-USDT-SWAP,108213862,680656502684102673,null,680656502692491271,null,0.4021,50.0,sell,net,T,USDT,-0.060315,1708553156000,2
SWAP,FTM-USDT-SWAP,108213883,680656502684102673,null,680656502696685616,null,0.402,577.0,sell,net,T,USDT,-0.695862,1708553156000,2
SWAP,FTM-USDT-SWAP,108213871,680656502684102673,null,680656502696685573,null,0.402,65.0,sell,net,T,USDT,-0.07839,1708553156000,2
SWAP,FTM-USDT-SWAP,108213873,680656502684102673,null,680656502696685575,null,0.402,120.0,sell,net,T,USDT,-0.14472,1708553156000,2
SWAP,FTM-USDT-SWAP,108213863,680656502684102673,null,680656502692491272,null,0.4021,519.0,sell,net,T,USDT,-0.6260697,1708553156000,2
SWAP,FTM-USDT-SWAP,108213876,680656502684102673,null,680656502696685579,null,0.402,50.0,sell,net,T,USDT,-0.0603,1708553156000,2
SWAP,FTM-USDT-SWAP,108213887,680656502684102673,null,680656519780085764,null,0.402,995.0,sell,net,M,USDT,-0.319992,1708553160000,2
SWAP,FTM-USDT-SWAP,108213866,680656502684102673,null,680656502696685568,null,0.4021,128.0,sell,net,T,USDT,-0.1544064,1708553156000,2
SWAP,FTM-USDT-SWAP,108213874,680656502684102673,null,680656502696685576,null,0.402,50.0,sell,net,T,USDT,-0.0603,1708553156000,2
SWAP,FTM-USDT-SWAP,108213885,680656502684102673,null,680656502801543171,null,0.402,458.0,sell,net,M,USDT,-0.1472928,1708553156000,2
SWAP,FTM-USDT-SWAP,108213858,680656502684102673,null,680656502692491266,null,0.4022,30.0,sell,net,T,USDT,-0.036198,1708553156000,2
SWAP,FTM-USDT-SWAP,108213864,680656502684102673,null,680656502692491277,null,0.4021,50.0,sell,net,T,USDT,-0.060315,1708553156000,2
SWAP,FTM-USDT-SWAP,108213870,680656502684102673,null,680656502696685572,null,0.402,132.0,sell,net,T,USDT,-0.159192,1708553156000,2
SWAP,FTM-USDT-SWAP,108213865,680656502684102673,null,680656502692491279,null,0.4021,50.0,sell,net,T,USDT,-0.060315,1708553156000,2
SWAP,FTM-USDT-SWAP,108213888,680656502684102673,null,680656522913230855,null,0.402,3694.0,sell,net,M,USDT,-1.1879904,1708553161000,2
SWAP,FTM-USDT-SWAP,108213859,680656502684102673,null,680656502692491267,null,0.4021,120.0,sell,net,T,USDT,-0.144756,1708553156000,2
SWAP,FTM-USDT-SWAP,108213884,680656502684102673,null,680656502742822914,null,0.402,284.0,sell,net,M,USDT,-0.0913344,1708553156000,2
SWAP,FTM-USDT-SWAP,108213886,680656502684102673,null,680656519692005383,null,0.402,496.0,sell,net,M,USDT,-0.1595136,1708553160000,2
SWAP,FTM-USDT-SWAP,108213867,680656502684102673,null,680656502696685569,null,0.4021,151.0,sell,net,T,USDT,-0.1821513,1708553156000,2
SWAP,FTM-USDT-SWAP,108213868,680656502684102673,null,680656502696685570,null,0.4021,254.0,sell,net,T,USDT,-0.3064002,1708553156000,2
SWAP,FTM-USDT-SWAP,108213878,680656502684102673,null,680656502696685588,null,0.402,167.0,sell,net,T,USDT,-0.201402,1708553156000,2
SWAP,FTM-USDT-SWAP,108213861,680656502684102673,null,680656502692491269,null,0.4021,77.0,sell,net,T,USDT,-0.0928851,1708553156000,2
SWAP,FTM-USDT-SWAP,108213869,680656502684102673,null,680656502696685571,null,0.4021,200.0,sell,net,T,USDT,-0.24126,1708553156000,2
SWAP,FTM-USDT-SWAP,108213879,680656502684102673,null,680656502696685593,null,0.402,276.0,sell,net,T,USDT,-0.332856,1708553156000,2
SWAP,FTM-USDT-SWAP,108213860,680656502684102673,null,680656502692491268,null,0.4021,83.0,sell,net,T,USDT,-0.1001229,1708553156000,2
SWAP,FTM-USDT-SWAP,108213880,680656502684102673,null,680656502696685597,null,0.402,124.0,sell,net,T,USDT,-0.149544,1708553156000,2
SWAP,ARB-USDT-SWAP,97387411,694054051722346496,null,694054051738525709,null,1.622,487.0,sell,net,T,USDT,-1.974785,1711747380000,2
SWAP,ARB-USDT-SWAP,97387400,694054051722346496,null,694054051734331405,null,1.6223,5.0,sell,net,T,USDT,-0.02027875,1711747380000,2
SWAP,ARB-USDT-SWAP,97387408,694054051722346496,null,694054051738525705,null,1.622,1.0,sell,net,T,USDT,-0.004055,1711747380000,2
SWAP,ARB-USDT-SWAP,97387409,694054051722346496,null,694054051738525707,null,1.622,1.0,sell,net,T,USDT,-0.004055,1711747380000,2
SWAP,ARB-USDT-SWAP,97387407,694054051722346496,null,694054051738525704,null,1.622,1.0,sell,net,T,USDT,-0.004055,1711747380000,2
SWAP,ARB-USDT-SWAP,97387402,694054051722346496,null,694054051738525696,null,1.6223,1.0,sell,net,T,USDT,-0.00405575,1711747380000,2
SWAP,ARB-USDT-SWAP,97387403,694054051722346496,null,694054051738525699,null,1.6222,59.0,sell,net,T,USDT,-0.2392745,1711747380000,2
SWAP,ARB-USDT-SWAP,97387401,694054051722346496,null,694054051734331410,null,1.6223,1.0,sell,net,T,USDT,-0.00405575,1711747380000,2
SWAP,ARB-USDT-SWAP,97387413,694054051722346496,null,694054051738525711,null,1.622,53.0,sell,net,T,USDT,-0.214915,1711747380000,2
SWAP,ARB-USDT-SWAP,97387418,694054051722346496,null,694054054871670842,null,1.622,110.0,sell,net,M,USDT,-0.08921,1711747381000,2
SWAP,ARB-USDT-SWAP,97387404,694054051722346496,null,694054051738525700,null,1.6222,2.0,sell,net,T,USDT,-0.008111,1711747380000,2
SWAP,ARB-USDT-SWAP,97387419,694054051722346496,null,694054054892642305,null,1.622,70.0,sell,net,M,USDT,-0.05677,1711747381000,2
SWAP,ARB-USDT-SWAP,97387405,694054051722346496,null,694054051738525702,null,1.6221,22.0,sell,net,T,USDT,-0.0892155,1711747380000,2
SWAP,ARB-USDT-SWAP,97387412,694054051722346496,null,694054051738525710,null,1.622,32.0,sell,net,T,USDT,-0.12976,1711747380000,2
SWAP,ARB-USDT-SWAP,97387420,694054051722346496,null,694054054892642335,null,1.622,807.0,sell,net,M,USDT,-0.654477,1711747381000,2
SWAP,ARB-USDT-SWAP,97387410,694054051722346496,null,694054051738525708,null,1.622,1.0,sell,net,T,USDT,-0.004055,1711747380000,2
SWAP,ARB-USDT-SWAP,97387406,694054051722346496,null,694054051738525703,null,1.6221,277.0,sell,net,T,USDT,-1.12330425,1711747380000,2
SWAP,IMX-USDT-SWAP,60811441,661964416178958356,null,661964416191541304,null,2.1503,65.0,sell,net,T,USDT,-0.034942375,1704096615000,2
SWAP,IMX-USDT-SWAP,60811447,661964416178958356,null,661964416191541311,null,2.1501,323.0,sell,net,T,USDT,-0.173620575,1704096615000,2
SWAP,IMX-USDT-SWAP,60811456,661964416178958356,null,661964430053715977,null,2.15,3.0,sell,net,M,USDT,-0.0003225,1704096618000,2
SWAP,IMX-USDT-SWAP,60811531,661964416178958356,null,661965812013969415,null,2.15,24.0,sell,net,M,USDT,-0.00258,1704096948000,2
SWAP,IMX-USDT-SWAP,60811535,661964416178958356,null,661965812026552321,null,2.15,3.0,sell,net,M,USDT,-0.0003225,1704096948000,2
SWAP,IMX-USDT-SWAP,60811525,661964416178958356,null,661965811997192201,null,2.15,1076.0,sell,net,M,USDT,-0.11567,1704096948000,2
SWAP,IMX-USDT-SWAP,60811443,661964416178958356,null,661964416191541306,null,2.1502,122.0,sell,net,T,USDT,-0.0655811,1704096615000,2
SWAP,IMX-USDT-SWAP,60811530,661964416178958356,null,661965812009775117,null,2.15,15.0,sell,net,M,USDT,-0.0016125,1704096948000,2
SWAP,IMX-USDT-SWAP,60811489,661964416178958356,null,661965080749649921,null,2.15,102.0,sell,net,M,USDT,-0.010965,1704096773000,2
SWAP,IMX-USDT-SWAP,60811533,661964416178958356,null,661965812013969426,null,2.15,141.0,sell,net,M,USDT,-0.0151575,1704096948000,2
SWAP,IMX-USDT-SWAP,60811476,661964416178958356,null,661964914151895048,null,2.15,131.0,sell,net,M,USDT,-0.0140825,1704096734000,2
SWAP,IMX-USDT-SWAP,60811532,661964416178958356,null,661965812013969419,null,2.15,281.0,sell,net,M,USDT,-0.0302075,1704096948000,2
SWAP,IMX-USDT-SWAP,60811439,661964416178958356,null,661964416191541297,null,2.1505,138.0,sell,net,T,USDT,-0.07419225,1704096615000,2
SWAP,IMX-USDT-SWAP,60811444,661964416178958356,null,661964416191541307,null,2.1502,65.0,sell,net,T,USDT,-0.03494075,1704096615000,2
SWAP,IMX-USDT-SWAP,60811435,661964416178958356,null,661964416191541250,null,2.151,1.0,sell,net,T,USDT,-0.00053775,1704096615000,2
SWAP,IMX-USDT-SWAP,60811536,661964416178958356,null,661965812026552327,null,2.15,3.0,sell,net,M,USDT,-0.0003225,1704096948000,2
SWAP,IMX-USDT-SWAP,60811449,661964416178958356,null,661964416191541317,null,2.15,46.0,sell,net,T,USDT,-0.024725,1704096615000,2
SWAP,IMX-USDT-SWAP,60811524,661964416178958356,null,661965811992997888,null,2.15,487.0,sell,net,M,USDT,-0.0523525,1704096948000,2
SWAP,IMX-USDT-SWAP,60811534,661964416178958356,null,661965812018163730,null,2.15,464.0,sell,net,M,USDT,-0.04988,1704096948000,2
SWAP,IMX-USDT-SWAP,60811446,661964416178958356,null,661964416191541309,null,2.1501,235.0,sell,net,T,USDT,-0.126318375,1704096615000,2
SWAP,IMX-USDT-SWAP,60811477,661964416178958356,null,661964914613268486,null,2.15,137.0,sell,net,M,USDT,-0.0147275,1704096734000,2
SWAP,IMX-USDT-SWAP,60811523,661964416178958356,null,661965811976220675,null,2.15,1382.0,sell,net,M,USDT,-0.148565,1704096948000,2
